base_year,cd,geo_name,geo_level,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
1975,402,Woodside/Sunnyside,cd,100.0,97.53026074134172,103.78036118868933,103.79363984436505,114.27968024699636,122.00573103461824,143.28373411797918,161.99247442127273,191.825301434307,248.991677580825,323.18926460463484,440.6678015915904,499.1951333471511,535.0743599834883,540.4933833840356,489.15199231214086,395.9219506428671,408.56545835116486,391.2464353150236,393.84396502852746,404.3662023440483,425.160156157305,428.0120748428274,472.7048334097781,504.4650129902528,576.1477610826781,656.2814998053606,743.9680826275966,930.0891515759658,1021.6331660509712,1248.237001716417,1322.645872738521,1299.37938810108,1200.504182836986,1118.783882345328,1078.7149564483825,1169.352902472674,1240.310358336971,1387.2943532157728,1575.8312180335724,1697.8812185532583,1919.139180295424,2007.119814141768,2040.2693977549911,2040.6705808016104,1974.408446978288,2022.409364021987,2160.6610943141904,2088.237596771422,2276.806665059396,2339.5429227720456,2402.2791804846947,2465.0154381973434,2527.923576068109,2590.6598337807586,2653.3960914934078
1975,403,Jackson Heights,cd,100.0,105.18417504930262,104.21399962497382,109.729146083455,116.09816249646354,133.70049680233933,144.48090574451905,159.79549740609556,201.2765316053025,254.80241041244923,326.5636820395502,450.1962992103787,526.226337562144,563.5656545537686,552.2863370953282,529.3957918588922,397.5274206230621,387.6197900643237,411.6485620538839,420.8949294658695,444.4908659990502,461.9214513987323,461.8871374473863,494.7806448668334,538.0023047424447,632.5770126409998,752.3156397095546,819.7834689863461,1041.1437327319916,1201.3865886400524,1441.1860222930025,1560.4552727687808,1575.334881881707,1339.272658281143,1179.7571864582696,1091.593173432014,1193.8629314820153,1149.4252678136563,1310.3912020014834,1487.9373367999017,1510.8839687740406,1751.0017462263274,1887.5477320750333,2092.112690377714,2107.0831563692627,1985.5740994183511,2177.801135430526,2290.2812428702487,2010.751305287376,2173.799043585295,2226.606634121504,2279.414224657712,2332.2218151939205,2385.1740840603647,2437.9816745965736,2490.7892651327816
1975,404,Elmhurst/Corona,cd,100.0,104.4698307031236,105.04677701853292,110.97126024689194,116.44043114602572,133.2834627688699,147.9471544021796,163.75552135688932,201.5847373552379,253.215016766286,346.4213128715484,464.78559580424366,533.2745570887496,589.3192759607657,559.7900096802949,540.9201820824086,467.03613783094767,385.1066231443336,387.4154061615643,392.96526005280265,428.5165347381484,433.0329383551481,456.671370186016,471.0862523244772,530.2186551242875,592.1308422298479,686.6854226485547,746.765985809609,914.2157629714956,1066.2858544117496,1269.139240460273,1399.2069627084752,1428.6706301482236,1282.542511599599,1157.7187537302054,1147.717770744867,1098.1080504162844,1167.7196478125534,1247.4920523026124,1473.4985089471932,1550.2600226045604,1603.149132434931,1767.5071759318157,1877.31890896842,1969.146577943648,1992.996762318392,2164.2469640658824,2115.332462746147,1825.967443588321,2096.4162874067792,2149.0694571218896,2201.722626836999,2254.375796552108,2307.173221526711,2359.82639124182,2412.4795609569296
1975,405,Ridgewood/Maspeth,cd,100.0,100.88191649312752,106.7694331256102,111.3220637390428,119.5353330821801,128.324651621768,141.6235501505209,157.52389836806628,183.50372508001587,235.6101773480828,315.9237286221752,424.3359099465746,480.7109584782628,518.0989112187743,505.4625722302465,474.02919938113325,422.94085802149147,418.6163190083918,429.95273080740446,427.3680733495903,427.8340378113352,440.5902744903113,452.4047424589989,469.0346676478109,511.3793687753364,581.655790543811,677.3410158081047,742.5630857255959,929.367612398874,1083.036399118191,1220.9673323548377,1304.0863981690136,1256.6912038344497,1209.0103110270666,1161.1057673047806,1127.7543918714764,1117.3427134084416,1209.4886781572548,1300.2731386323912,1419.4544484030378,1648.6837204221642,1800.1331643674046,1832.870660363264,1869.114977845151,1990.64903473384,1949.9696868041672,2074.6270564757474,2134.469087449407,2037.2169846737552,2204.3321988000075,2264.306078563024,2324.27995832604,2384.253838089055,2444.392029851422,2504.365909614438,2564.3397893774536
1975,406,Rego Park/Forest Hills,cd,100.0,106.86524598830978,113.03441823225886,124.34843112774372,141.73412011446217,166.53321187978963,194.4455224510817,208.5775759075765,245.1680099590673,291.9582516148354,380.3356681768896,480.0205707918007,534.7549048640881,562.2597367792623,549.1226129319318,528.7052056300694,450.91461069562655,462.3287328095437,431.7239485798078,476.2663499410437,481.5275489692552,496.7764486119585,501.3150643954915,530.3409693211461,573.8371125705512,663.832938563289,769.3422376025359,820.5610883763051,963.2510910476082,1124.0881630051963,1277.6639125126162,1378.4419448808887,1404.90348134718,1344.5911748271292,1313.6652931210888,1271.3962354526343,1258.6372556785343,1339.242021823385,1416.852278278974,1556.5535467182294,1706.524190886409,1772.412432249233,1857.2371564433697,1893.0650558311995,2002.8736070190512,2016.000235270917,2074.2829547599763,2083.9466141944204,2043.5638646222444,2247.9110968903424,2306.465216934445,2365.019336978547,2423.5734570226487,2482.287999313448,2540.84211935755,2599.396239401652
1975,407,Flushing/Whitestone,cd,100.0,106.9725557433998,112.3990443511471,115.88952933258308,129.37460140879128,150.2465866127088,171.42309828084095,194.4153518526404,223.1798056750295,292.18308203345464,375.6717145258458,460.4418382445657,517.261361556123,529.8710683435295,525.7130723043815,495.0057183078987,440.45953686143935,424.8400138956054,441.94318275305176,445.5530945820083,438.1725773344755,445.2288960174957,454.8756804357191,489.6100103467923,519.9731088127535,615.5047095537417,711.9595579431049,766.7398477100243,936.4297172219328,1072.2219336258968,1205.8774493231688,1275.6341499498965,1255.2686018271102,1245.642319278382,1203.7427309270238,1197.5160059229345,1232.2928128210342,1246.227843631617,1303.265002503317,1426.2268339956386,1539.8153887756332,1658.419238859313,1789.2635297281718,1872.1352370054128,1890.640634911293,1859.2510279394005,1925.9908247502224,1962.2479687201635,1888.6371866055115,2097.6343543526027,2151.9035608746,2206.172767396597,2260.441973918593,2314.859863198185,2369.1290697201816,2423.3982762421783
1975,408,Hillcrest/Fresh Meadows,cd,100.0,103.68746281754298,107.33160127745433,113.69402557846747,135.27934966955863,143.608045080238,167.74854993365898,180.2627665788984,211.1257172013895,265.10115444191734,339.13240924041594,431.7179041551813,479.82438846133294,497.2972021092308,478.0381094954719,476.8555622602579,415.6167037403623,409.6179619079253,409.1366294620725,426.39013352237,420.6094305025785,438.2860467154851,444.2256611874822,470.3718457748139,503.76899316530574,606.4645433349831,682.0832526669444,733.4452336361085,868.5817951085776,1014.9305681623936,1163.1666305568324,1228.1667993189797,1201.4594696749684,1141.6824315012732,1066.5577161143278,1057.4624063515091,1062.1883547672303,1121.0491306682611,1167.6885878962892,1269.605545536596,1374.584072077529,1476.488079990952,1557.137610316426,1671.2508725019443,1687.0359401112978,1640.7137802902262,1840.108705108369,1853.3641373272217,1852.3338615369223,1896.4152140261435,1944.0848528474085,1991.7544916686727,2039.4241304899376,2087.2243710613984,2134.894009882663,2182.563648703928
1975,409,Kew Gardens/Woodhaven,cd,100.0,101.16958533292784,103.70468789476584,111.44404375884038,119.03015834493252,125.06235209119323,140.31950958663626,152.2599325037742,181.62423230026056,226.094145978169,300.1356036381088,400.88082652833134,482.3851813173772,521.8747453837153,507.74967288876826,496.239076579463,453.9204559340427,451.4590945491375,432.9690209852166,448.6408132182101,452.634270988924,465.3578680175304,483.3751153451173,502.8056925312434,544.7011810072587,626.6025573366708,698.440872342488,773.5994777319908,945.2792204522444,1101.527374295218,1323.3366717538818,1452.3742412614151,1481.9349300396907,1212.3995422989092,1038.4629828217417,985.526336905299,942.0926842184364,1034.088122389651,1088.1790473935744,1221.7427784453691,1329.1476931122518,1508.3004001793774,1609.345081795577,1694.9374412559678,1889.2669935266752,1802.3476529703696,1994.2803732397783,2046.0605025506177,2086.2577170951927,1848.264866607573,1887.8665719188816,1927.4682772301896,1967.069982541498,2006.7801856755773,2046.3818909868855,2085.983596298194
1975,410,South Ozone Park/Howard Beach,cd,100.0,98.69932192633384,102.2127472121812,107.53473131945888,114.6500184463668,123.49804035307427,139.16506354612497,147.23687379404444,179.3279750381264,213.62725219081904,271.65598254656703,357.6485010862678,431.19538832026586,472.0412567251774,478.0595411936526,472.64680032757786,440.40083703280055,426.2452226657501,427.0805429751443,430.1597755524065,443.9501425801979,460.09818407680064,470.5167768910707,478.0316507046661,518.5979544074669,596.4537306718611,665.0614361551584,719.0085856261969,884.6371801724057,1018.0900299140584,1216.1536958204288,1328.1740346913946,1368.200440981125,1139.3770318977165,967.2005526854311,953.5006526987812,927.3370085038698,930.2177899076772,948.386663389558,1093.7458094509825,1174.028712987085,1219.3780622742024,1357.174834068236,1440.848510830096,1587.612154817025,1642.492007125558,1834.47397281989,1868.6240925950503,1763.8290520380554,1644.1192626769157,1678.6733156819037,1713.2273686868914,1747.7814216918791,1782.4301433352366,1816.9841963402248,1851.538249345212
1975,411,Bayside/Little Neck,cd,100.0,98.8011699435993,104.06364216619372,111.65176142218364,128.18910130937326,150.5992588588304,170.03574252650697,190.57847235094857,223.4257002122257,274.2787873869348,357.0850848495312,430.5159673489663,482.1551616257353,499.9681453088772,493.0041819664352,472.45268687892406,438.07175980627466,419.0402431510329,440.7702134322403,437.60535589719245,434.6808799897557,448.89801825272303,457.1159572661854,496.6654391669064,532.2879797613741,625.8143877745138,697.2196439546233,754.7021530863547,898.5777330060841,997.6116445004518,1146.2044531720742,1184.7502429449137,1175.341086395085,1162.119128456494,1111.2492831665484,1120.1854088669113,1140.6069241930034,1154.952645660475,1242.5082972035411,1326.485102378901,1398.918487396052,1498.4116187590143,1618.4460370035752,1676.4853020053454,1661.890938574568,1735.6674637887436,1763.410928180119,1877.3104578963528,1803.3913944684743,1930.8210686691489,1979.6544651767197,2028.4878616842896,2077.3212581918606,2126.288444826849,2175.12184133442,2223.95523784199
1975,412,Jamaica/Hollis,cd,100.0,104.61889935799609,106.91592746795496,111.19631317298762,119.45890261935786,126.11683224748782,136.26951718872692,145.59887815840582,170.2913024225847,194.5614807902149,236.62105724427727,301.51834626964296,381.4540461855873,443.1109346899821,469.4739961730058,476.5692629131582,410.2826685569978,426.5435172573895,447.9025403650348,446.8818609743977,470.1691632813268,481.4155690119621,509.7802007167222,528.5740894913571,550.8586364452183,643.5497837702536,696.9534851242142,760.6343314755818,910.5792340526624,1064.1161190865466,1252.8979843273105,1460.7594990785,1506.971659269782,1301.4886391265868,1052.5234970999722,918.1086314976408,882.9400285495965,875.1009659539085,921.6629436456612,959.7724547289304,1230.2730945768385,1332.6496741351318,1388.5204757297852,1529.7868378072944,1626.3611312379817,1816.106831348272,2016.4916450569765,1975.4958297708777,1875.7651492580533,1728.505963299275,1765.2203236293776,1801.93468395948,1838.6490442895813,1875.4639919082597,1912.1783522383616,1948.892712568464
1975,413,Queens Village,cd,100.0,100.95103359480068,103.70213812584778,108.00812996243808,115.29530997331813,126.61711354091364,136.87296664673005,149.97067697565765,172.37874634201168,204.1786231018256,255.98263939338307,320.63245041307897,376.0100183070338,424.0705382537956,427.2924488455645,427.0666187106602,404.0840934364474,395.9801459899791,394.6296098988546,402.0823112018874,413.9926807893141,411.8361156888045,427.91750529252727,444.476269245796,474.4155544486593,534.1132198791532,598.9285229629031,649.7185939183288,779.9877313693231,902.57785425007,1056.7364705693808,1168.2192675905733,1179.5037301102602,1056.0685132229123,932.00898518566,899.4041477226082,839.8386478844748,863.8949423087789,902.5152782514224,992.4159478212586,1050.4744015942877,1111.3185274690663,1234.2503707471294,1265.6906743157735,1389.508967864691,1457.1669801879375,1637.0895222119311,1600.809693089321,1570.556696107598,1469.2277895968398,1499.871415160791,1530.5150407247422,1561.158666288693,1591.8862469911755,1622.5298725551263,1653.1734981190773
1975,414,Rockaway/Broad Channel,cd,100.0,102.69066190541037,104.75558999567713,111.16108141550424,119.60052343462264,125.67742858110114,133.6490617593641,145.4023700631895,170.61634961128863,198.1123740277293,255.51589182761435,331.40214620380794,376.4842198859552,421.6579326996825,469.2836021951616,446.339883908642,421.1402849488557,409.1349539918125,416.4594336314571,414.0842891482384,418.1838184701279,439.5025774825252,472.9370684285799,485.6184697570781,472.1957003109185,580.3299034588122,672.871440570459,684.2328057538335,850.8363739632624,994.401686754271,1174.1614926384511,1338.7290668104265,1329.3620378252072,1235.4318362833803,1087.5935165236633,908.0593720800954,985.445639985037,883.0273157647907,855.0510279232033,1003.5628860633814,1082.1300597577465,1078.7473429440406,1199.4774660527514,1244.5393862042897,1463.3317350878085,1539.964738867172,1635.2416457397312,1719.9388657050613,1707.03652862352,1546.0549077359296,1578.1727915262943,1610.2906753166594,1642.408559107024,1674.6144370995546,1706.732320889919,1738.850204680284
1975,501,St. George/Stapleton,cd,100.0,101.24367933783198,103.0764510124378,108.42371518965528,119.82656379396886,131.96139168519605,138.29782505720902,151.35346283038103,177.82950828502285,208.9042879873521,255.7355813199912,329.70223720055213,418.4543671384803,458.5204651964848,450.7542621382232,423.994688789141,391.1150015273122,384.4600137766413,383.7641158232372,383.3046381536824,381.9006958224544,389.673721931115,381.5002624791983,418.5677132428543,450.2738455882964,497.5865828780035,566.2181477295098,623.5864861361713,707.6352751732317,848.4861623103361,981.7976584235628,1041.986925203746,1017.2508844978558,938.3891441405474,875.3200335446406,859.6721496313888,826.7323036804927,848.7244382805007,868.2905795994436,892.2000776424966,961.8556312752936,1041.535371753296,1137.147523815588,1226.5291620267635,1290.550404217241,1347.4996721629416,1443.4080896329522,1460.2681912774085,1479.7144231310087,1384.2799600213789,1414.2850414569607,1444.2901228925425,1474.2952043281246,1504.3824914662698,1534.387572901852,1564.3926543374334
1975,502,South Beach/Willowbrook,cd,100.0,104.15009989558534,112.08073380925184,122.54218485289434,136.1328212381883,153.11680231667293,169.43998533970884,177.06571382117033,207.9717167809886,232.6360820783275,282.9441970059799,356.77238078458424,438.6838887234776,462.0835359536069,456.72077034397313,409.17982406891326,379.0825417713351,373.5191500109083,375.2021775790325,374.3036958247892,367.8851197981777,377.2655018962554,383.4297870130201,401.2345693781149,436.7905969273917,500.8267816554314,554.6740615435191,631.5002170713295,726.1793424848066,837.3923699747969,961.8328500692965,987.4626963704052,964.923505690694,902.2316633965088,880.0326741464593,895.5056304057358,874.6428018058193,850.0910380168825,868.9586178529108,900.0944584503754,953.7994024517902,1028.8589119451178,1148.7924659488406,1217.8316360863655,1270.5165804499802,1291.2829811997194,1388.063847717713,1478.112410156018,1422.7398440186273,1393.147946375466,1424.4968519670238,1455.8457575585817,1487.1946631501391,1518.6294561542763,1549.978361745834,1581.3272673373915
1975,503,Tottenville/Great Kills,cd,100.0,102.445325339956,107.4293838378566,112.69699574464912,126.7130094440004,147.95082668245624,168.2713300286924,169.63872033703132,191.73261149015912,219.81698548684832,268.9224231967254,339.62083917408046,420.6674977603558,446.2388465377138,433.8625822461486,417.6066621673785,382.4760335097747,383.1986236344444,375.6250477726833,385.1136406368432,383.9108221729063,394.4446183723384,395.2647997477419,412.6109200681672,453.8397030976286,516.5168398616009,590.354178570648,647.8633917013511,725.0500879313163,843.8911914419267,963.2534316204566,964.8525148905978,941.26214725678,896.0999983194004,886.0488162714983,905.4284813977052,876.9263650517308,878.6116602842094,882.811872582638,914.2454718566876,941.964945474204,1008.5260076862364,1118.661348027161,1170.327609930387,1218.9627315488178,1211.9896429053858,1328.6633715029873,1403.4170459440602,1364.0277050648851,1350.1219165911489,1379.527932638922,1408.9339486866947,1438.339964734468,1467.826545209769,1497.2325612575423,1526.638577305315
1975,595,,Neighborhood,100.0,102.6130348577911,107.52885621984875,114.55429859573292,127.55746482538586,144.34300689477507,158.66971347520345,166.01929899619424,192.51127885205688,220.45245185084264,269.20073384089886,342.03181905307224,425.9352512074379,455.61428256260183,447.1125382427817,416.9270583418109,384.2245256028073,380.39259580733136,378.1971137249843,380.9073248717716,377.8988792645128,387.12794739990295,386.73161641332007,410.8044008963788,446.9680485377723,504.97673479834526,570.415462614559,634.3166983029506,719.6215685297848,843.2565745756866,968.9613133711053,998.1007121549164,974.47884581511,912.2402686188188,880.4671746541994,886.86875381161,859.433823512681,859.1423788605308,873.3536900116642,902.1800026498531,952.5399930670959,1026.3067637948834,1134.8671125971966,1204.8961360145054,1260.0099054053464,1283.5907654226824,1386.711769617884,1447.2658824591624,1422.1606574048403,1375.849940995998,1406.1032753543022,1436.3566097126065,1466.6099440709104,1496.9461642767717,1527.1994986350762,1557.45283299338
1975,364,,Neighborhood,100.0,104.93958786324141,106.8178552296223,109.96617996582091,116.498667276431,129.1835630494886,141.53309476127706,161.04479166189677,177.87977129521036,222.06965154811792,282.03911605564684,387.1616847408695,481.94471035307015,539.243456194779,556.6549581630414,570.8503547059082,524.0098588247819,484.34497865917507,505.452425804177,499.08230036531785,525.8383409074183,553.399317430606,602.6849514347728,642.6314087402279,696.9084303056894,805.0861574833558,910.7569131475997,996.0568200016352,1214.549036167191,1471.913475471526,1702.74090622512,1907.7640298136366,1952.8844613330057,1818.018678514789,1726.8201905418646,1706.707677712782,1661.5710273295624,1711.4500225612544,1931.809302710006,2340.51276650655,2715.616512374701,2909.1872734519875,3071.8707160860363,3225.317301803472,3263.901132385521,3322.9351702908857,3524.488097035413,3639.0005987407208,3498.798804968983,3749.9657555214285,3865.609116610596,3981.252477699763,4096.89583878893,4212.856031004368,4328.499392093535,4444.142753182701
1975,215,Sheepshead Bay,Neighborhood,100.0,103.99094648059116,110.48634136742011,115.61247403874344,123.8915641298412,131.46111636502368,145.47840199606702,153.70258288665855,174.96671920340827,197.15205034420705,246.7379788780491,314.9305212911297,394.0780924796517,456.36180086874253,482.3848793255736,474.7204329476202,414.25032218726494,415.99625127502,425.6276427254768,424.1120593954762,434.0205216953069,442.2293930636504,452.21567642886976,483.5598132243963,511.36051805825343,554.9310800016683,603.5707591140648,641.6759720720504,755.9731247550853,879.226790526804,1024.888615785605,1157.9851493222427,1156.0482162099124,1043.574835103097,940.5925023526959,914.612585136219,887.6470427257022,842.0868771952162,864.8699207229439,959.8488978758505,1027.0381311026242,1088.3078267560466,1136.1696514750188,1240.927703896855,1337.0483507015415,1449.8870657909474,1561.721951542015,1606.882729769237,1564.0322434986545,1452.2905053617133,1482.7060667248575,1513.1216280880012,1543.5371894511454,1574.0360811193937,1604.4516424825379,1634.8672038456816
1975,126,,Neighborhood,100.0,95.38858017408774,101.882098181279,124.32785097903303,147.37527667867465,178.11535901831584,228.41718671642442,256.6358057509146,287.35909813349645,364.33414866298585,449.3532405782992,535.7427615728136,637.6513432959483,725.452055932632,681.8031577781853,708.8805737008598,588.5058337759137,544.8334704448611,533.1453190693526,511.766213791692,613.7010270481964,610.8854316428982,683.5014595800661,757.4425062629783,928.4474673840338,1131.2182206693315,1243.329589959994,1321.9930905742547,1542.2597208876732,1933.646573805577,2398.966343645278,2572.415578746755,2755.8870572485484,2731.252083530891,2305.498067802832,2280.933746569973,2397.519931579396,2519.564206778092,2891.1243179569847,3351.74648377369,3654.7944904738047,4020.0536355367526,4035.579170664785,3834.641775372706,3688.554469930726,3507.0322833861733,3632.537501828958,3769.8248540462723,3240.5144505250887,4007.2891889209363,4103.283879928043,4199.278570935147,4295.273261942253,4391.530952102803,4487.525643109908,4583.520334117014
1975,482,,Neighborhood,100.0,104.48824790856175,105.33879396372657,111.45796821274658,118.42038570779206,131.66611696879497,150.91593498148623,156.71753731084152,179.7488254979976,221.72152534875644,294.19331236614744,378.5026549910099,440.7094962569316,485.20807606733365,497.6358982961027,485.2175145067515,436.125481377081,427.3416380208448,424.6774731931737,446.09130026662183,433.6894767275183,463.0644037254652,492.89588736493346,510.27877566006055,557.0970673368024,623.5535680917556,709.6056640900096,786.2511533489125,946.3464990497954,1088.6918502732037,1259.213329049252,1385.1383246714363,1396.5441349261775,1313.648336547848,1178.67262253459,1120.826048825857,1125.5959359390326,1195.7388865284818,1270.5031700399677,1425.6819841563495,1589.498030533387,1733.0177665567066,1793.0391889380169,1823.8861554179634,1919.8141578889367,1964.3935219801529,2113.3403712292134,2226.7245998188314,2239.61218878745,2175.245975025472,2231.549142534653,2287.8523100438333,2344.1554775530135,2400.6129003156443,2456.916067824825,2513.219235334005
1975,213,Coney Island,Neighborhood,100.0,105.37513190657168,113.39249658545468,118.34990851363474,129.33104697498663,136.76084038870147,154.5951221056525,160.9932342779726,187.550100594144,211.36568990871805,271.0164534855745,351.7906896313435,434.0535590536233,488.9729944718232,508.42034128811184,510.66876844382784,434.3230070625277,442.6728890731422,445.61551439256976,443.0569205765336,450.9775587606529,460.3001532891584,471.8702435474002,508.8355138586727,534.1354604696219,575.876282186327,632.0501249908816,684.9455389221184,809.2504926854822,941.4023563662032,1097.5394938120528,1229.7782697960322,1252.020926802761,1094.77619828708,1002.9119644236443,995.2648114879638,961.7395466231792,958.154606571654,966.4122150510204,1070.0093274941212,1125.0886434391389,1161.5528507487222,1228.2819528631949,1386.364270262008,1505.2424707258876,1611.6657172728676,1704.4278037865056,1731.1045343346098,1729.6668846085904,1597.6664006463518,1632.0329319300831,1666.3994632138138,1700.7659944975446,1735.2266806615048,1769.593211945236,1803.9597432289663
1975,214,Flatbush/Midwood,Neighborhood,100.0,99.87191944978527,103.96744659185383,107.04043425251051,109.84102654988544,119.9258440046605,126.48706094188616,135.58679185972446,146.57894370629006,168.30174025684943,204.97391261571224,271.0622610292843,348.33922508307165,427.3151300946443,460.5831244402127,448.9861904493229,385.4493391060881,394.38698560854135,379.1792423403119,392.62207140495485,378.55366233667974,398.3791805093942,413.237020044648,442.35825363902467,482.71197205312274,503.13960225143745,570.2328708497436,598.7223455398467,714.2161834536973,845.7873481856255,995.8981384392409,1116.924385458836,1164.7860897793341,1103.8006185563167,1006.6943475355242,895.8173154566784,886.6383610803763,870.6969702896108,916.5525474881497,1094.9328456142446,1130.6268997186146,1259.3452573683746,1277.9431750074284,1369.2783030458356,1549.445622752249,1551.3958437736758,1684.4925654002527,1747.9611011020497,1498.8125686137607,1560.4209584970743,1595.1821014059817,1629.9432443148887,1664.7043872237955,1699.5607661406723,1734.3219090495795,1769.0830519584863
1975,127,,Neighborhood,100.0,89.73138691041575,104.4063355262997,118.10070392581447,131.15223551569554,161.7820215172558,190.7262323942545,232.04312022088482,269.4439353444515,342.2850687854965,440.56218576409753,496.1434635074337,596.5558515197642,690.9999564174705,709.644530164493,682.9831399853537,597.5026856300057,511.5262784218006,510.12250911811117,501.21844930800523,550.2005739447912,543.0112357128181,700.2611369452742,697.5774439762638,874.4472146112997,1094.4715786656002,1258.0462502792484,1345.0043477347713,1637.453913535066,1961.3713433476632,2506.300072832604,2772.7408193844403,2884.875130878152,2898.144659884856,2516.43541792814,2495.239047998739,2592.3950202560695,2692.5431686056336,3046.3738903175094,3520.6926036452187,3873.0353116691813,4265.794618152441,4209.858137552852,4129.902682181253,3929.0973897467757,3608.5187156247557,3781.2975210911754,3957.8286357837665,3558.7342291507034,4223.108046180436,4324.253897114502,4425.399748048568,4526.545598982634,4627.968561837068,4729.114412771133,4830.2602637052
1975,217,East Flatbush,Neighborhood,100.0,101.75832165530717,100.95839974422893,104.86272575771828,120.7996742698167,125.92425087441772,145.53526566825346,160.21612521313273,178.96709016044946,203.53274074287523,239.97134444405725,327.4379884923932,405.1658761011203,464.86312510973016,515.0305213480852,484.22516823651824,396.31097601973545,419.8877675719847,391.99674667072077,415.0039435873353,385.58309536465083,380.203459623814,419.2090716671517,427.9587325717224,479.4499240332771,504.64772791712915,576.952970798664,613.8344567284921,742.9487327702855,839.9611198000509,974.0034946838462,1086.7553158031242,1168.2311090451424,1106.1867304086486,1072.2834307378748,1029.7836159283015,930.401501099972,968.9842660464049,962.695315881216,1041.6562217552112,1112.5785945964576,1156.6882884298802,1250.1219422638615,1211.5942514468259,1419.791665898206,1448.225185875648,1570.689963678844,1592.9675764793371,1639.4947816900303,1516.3302299462107,1549.1341466427066,1581.9380633392016,1614.7419800356968,1647.635770476566,1680.4396871730614,1713.2436038695562
1975,128,,Neighborhood,100.0,94.90832310195309,103.90545193221044,120.9083299476227,120.38994844940798,122.34477562155188,153.50081238894148,188.08718857856337,196.4282446485809,253.95911045916367,351.0939597284707,460.7906958643396,544.8288043735776,823.0945508086961,715.6913076716072,827.3178855272258,571.8607506334594,532.4473167981572,489.6558195381121,471.15848803182985,614.932298153209,561.1757963292761,647.0050184409362,574.789736150846,895.4666361168474,1050.7107346966366,1217.5377953581658,1194.5396818258248,1824.219526809997,2346.9759047505745,2930.974784553799,3295.03103448789,3531.0950610888226,3285.531347866304,2635.330483429885,2378.857722972788,2589.626575070639,2824.881446155596,3405.2368844964403,4168.097287108961,4816.036669404612,5883.70360943586,5773.645755005353,5394.928993517343,5128.850807266972,4951.815010279001,5114.462321784338,5187.380742236006,3970.988376452418,5089.579462430651,5210.495036248713,5331.410610066775,5452.326183884837,5573.573033247607,5694.488607065669,5815.404180883731
1975,218,Flatlands/Canarsie,Neighborhood,100.0,109.03624381988186,97.8466366022714,98.7173342253594,93.38193128959354,106.74425228242906,127.275157737706,108.50874246394916,108.69933465264666,133.2235264539386,180.37824902741608,208.77331269733287,264.9869403679982,338.5989108875825,428.2087351334642,441.8965764363403,416.7260008571632,376.9624057163063,404.06419240026594,432.0899645576434,372.7620491405588,449.5330237820607,534.4886272601261,538.9337731400418,598.4706069940635,622.1229859232512,693.2985306069097,808.2809615617583,947.4880723004552,1046.11546467421,1214.8853995756729,1405.6507143744286,1442.64692448339,1488.5923180382872,1201.4564468907483,1098.6272310740185,1184.3110904507184,1200.1367237436366,1276.7082158549315,1504.9771630587618,1673.636517712723,1851.225069430812,1872.7038571498567,1838.4271467395351,1796.4669962761805,2089.2565128751576,2310.171100441352,2642.42219508088,2791.4101887586085,2400.4757378039662,2467.558702722262,2534.641667640557,2601.724632558852,2668.99138642213,2736.074351340425,2803.15731625872
1975,216,Brownsville,Neighborhood,100.0,104.85643467035575,103.64144348128985,98.08608311868649,112.95713210901286,112.07858478318839,143.42961538416318,134.81211596676303,142.62714813083466,163.43159872971748,216.67182886501917,269.4197250747528,346.06351789685726,408.2688662450817,439.0112815795133,496.38821089853144,508.16673453921567,517.07254248703,464.8499604175438,541.545732280165,530.4449148670712,557.642024055289,586.6258096840961,644.8462010517684,706.7154911846607,777.9300894799937,873.7583155736779,973.0697301888207,1115.4446242843994,1289.149639901544,1498.293508361302,1661.9501326823863,1674.3592657903157,1633.2114387202398,1474.1118358706292,1336.0139641150827,1349.9249862089987,1358.90327149034,1353.41628327439,1518.6944412270398,1731.6636122086634,1998.3221522657564,1985.5480260646882,2094.4070010645023,2290.1124661647227,2245.2204288137887,2486.8706518987724,2631.3812380211293,2551.6422050352076,2472.9722077598676,2534.332543077546,2595.6928783952226,2657.0532137129003,2718.581659538298,2779.941994855975,2841.3023301736516
1975,255,,Neighborhood,100.0,98.54446825987252,100.67137178813604,108.14583789099683,111.85542114079803,120.04868135944423,127.90524378190405,140.4193475938122,156.70205311262148,181.42953895990698,220.76006011581623,296.76651541962633,368.11053643106584,446.5764902455675,502.1703097472315,490.99011323305996,428.48039671500914,443.266656812078,410.3708247529037,440.71807161148814,422.12852217174037,473.9810977496252,465.42211852749404,509.40967681395034,568.4144277020499,633.7243529832828,698.3890650392613,741.9160221938175,912.3291236637604,1046.3796750370757,1232.7416011874043,1382.100560409296,1395.9981636204493,1440.0724469078125,1252.2997933921206,1113.530164813139,1043.5788469689928,1082.1246049372937,1148.7692093384835,1298.7183718011058,1405.8583013103353,1528.2212109631596,1578.1318484315711,1655.913183345458,1892.557664110696,1850.1946329876946,1993.5610148037317,2081.9222039373635,1894.4036056725522,1911.8013734437275,1955.0059356855986,1998.210497927469,2041.415060169339,2084.737991074887,2127.9425533167573,2171.1471155586273
